,Workload_Name,Frequency,Voltage,Core_Count,Actual,EPH_0x11:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x1b:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x50:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x14:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x19:Frequency_A15:Voltage_A15_Squared_Percentage
1110,lat_mem_rd_1_8,1000,0.940152027,3,0.818410723,53.10971261,5.908809944,2.103764565,6.617411048,0.012874262
1111,lat_mem_rd_1_256,1000,0.940034014,3,0.745035796,54.54258796,3.938961236,3.696185217,3.746285024,0.011791387
1112,lat_mem_rd_200_8,1000,0.94004223,3,0.789518284,53.37906186,5.593731593,2.154752724,5.421858016,0.021223698
1113,lat_mem_rd_200_256,1000,0.939878472,3,0.757773667,54.69780175,4.478338091,3.16759318,4.388354255,0.020416378
1114,lat_mem_rd_p4,1000,0.940243289,3,0.915070208,58.33024395,7.058066023,0.068404317,6.436283344,0.007466207
1115,lat_ops,1000,0.940185811,3,0.901925919,43.50282039,13.26573581,0.157179067,16.34190758,0.02892996
1116,lat_proc_fork,1000,0.940304054,3,0.816383703,51.42920376,8.910588496,0.942402229,6.556537343,0.168669634
1117,bw_mem_rd,1000,0.94119898,3,0.970588075,42.88266463,5.307192618,4.274770655,8.155292093,13.24298061
1118,bw_mem_wr,1000,0.94027972,3,0.882615923,44.18588315,3.186274641,2.865167828,5.349291954,17.3224794
1119,bw_mem_cp_200m,1000,0.940924658,3,0.971359918,42.90889139,3.326633412,3.959599876,6.223098284,17.38491133
1120,bw_mem_cp_700m,1000,0.940921986,3,0.937229943,41.90413615,8.52143343,0.91597957,16.17379699,5.882211376
1121,bw_mem_cp_2000m,1000,0.939839527,3,0.760301878,51.41274826,9.014417434,0.261465942,3.987840869,0.636583229
1122,tlb,1000,0.940135135,3,0.740325128,54.81637352,6.384031428,0.134013681,4.17311044,0.040867064
1123,line,1000,0.940539384,3,0.824412158,49.31540983,7.505225222,1.372420112,6.050552671,5.098024536
1124,cache,1000,0.939822635,3,0.70811877,53.39219819,1.053070713,4.990773106,1.393117138,5.562649269
1125,par_mem,1000,0.941190068,3,0.935838842,46.63747739,2.804311099,6.74980765,3.042422255,11.68259692
1126,gcc,1000,0.943768248,3,1.007454146,34.48347909,11.16943078,3.083614193,25.19794503,2.142839822
1127,tar,1000,0.945987762,3,1.143540979,29.06475581,16.20942294,2.988768553,28.74844119,0.344813772
1128,mpeg4_lq_mp,1000,0.951139456,3,0.367295612,13.61881646,4.902813577,1.800801502,9.399748346,3.420191522
1129,par_mem_mp,1000,0.940595238,3,0.917232415,46.49439833,3.031430072,6.514861459,3.282826198,11.37405974
1130,mp_bus_spd,1000,0.943681973,3,1.434241463,38.77585276,14.72287216,6.093159732,18.21372908,3.352883385
1131,mp_bus_spd2,1000,0.944070946,3,1.505261838,36.97277558,13.60860537,6.461276612,21.48640673,3.423602056
1132,mp_dhry,1000,0.950238095,3,0.835035633,27.32812398,14.48302395,1.667095283,25.49734291,0.006501718
1133,mp_mflops,1000,0.951393581,3,0.462569939,28.34935352,9.971392199,0.600414745,0.850826576,1.460816693
1134,mp_lp_neon,1000,0.942761824,3,1.235700669,39.36514746,9.455980017,4.525976335,25.04113336,0.728526004
1135,mp_neon_mflops,1000,0.945714286,3,1.767352068,36.32623903,15.61953793,1.687843122,23.33790203,4.389827873
1136,mp_randmem,1000,0.944110738,3,1.502813651,37.07077056,14.01919371,5.428223484,24.36357944,0.007721621
1137,mp_whets,1000,0.943158784,3,1.313331122,40.12313102,15.42524165,0.053315781,24.62620757,0.004882417
1138,openmp_mem_spd,1000,0.943817568,3,1.4472485,37.30767865,44.03687902,0.151335661,0.953809537,0.003952955
1139,openmp_mflops,1000,0.944831081,3,1.593165365,37.0565356,35.98339177,1.137296391,5.668285681,2.867145269
1140,idle,1000,0.954265203,4,0.231951777,1.189696721,0.276604748,0.096195412,0.791808401,0.01293343
1141,basicmath,1000,0.948330479,4,1.023312555,29.5063459,15.14381368,1.029502097,31.43298703,0.138652253
1142,bitcount,1000,0.944307432,4,1.380576757,31.98578285,24.0383247,0.086200942,27.89960465,0.014748958
1143,qsort,1000,0.948344828,4,0.929006034,31.35009506,14.84494719,0.770547191,25.73923268,0.874801287
1144,susan,1000,0.951313869,4,0.628543978,20.63299069,15.69161539,0.185778334,26.73067785,0.080076799
1145,jpeg_enc,1000,0.94627551,4,1.386365878,32.66979896,20.9959584,1.214268443,25.21917123,1.063344488
1146,jpeg_dec,1000,0.952158273,4,0.374977612,16.11067884,5.881020918,1.350785196,9.195399212,0.282513467
1147,typeset,1000,0.944619932,4,1.38606402,39.11755635,13.62835409,2.769637208,23.36550893,1.31962079
1148,dijkstra,1000,0.94326049,4,1.222714538,45.60222274,16.63534414,1.382070422,13.02190438,0.046287993
1149,patricia,1000,0.945821918,4,1.191011342,35.58749105,14.099501,2.720562347,26.70810408,0.315743126
1150,ispell,1000,0.944387755,4,1.346375184,36.02124236,14.19358715,2.010195625,28.03665034,0.700736754
1151,stringsearch,1000,0.953258929,4,0.2987728,10.07039145,2.731663038,0.767998814,5.90628475,0.160168369
1152,adpcm_c,1000,0.944912587,4,0.839165147,32.98951701,11.88943788,2.464626461,23.33247163,0.304223237
1153,adpcm_d,1000,0.946452206,4,0.650254044,31.08364294,8.896298169,2.446642481,19.40696529,0.329723523
1154,fft,1000,0.946467014,4,1.177429903,33.46605088,14.68125747,0.377928159,29.52838301,0.111679243
1155,h264_hq,1000,0.9503125,4,0.8092665,27.07285112,12.53395348,2.072051002,23.21247335,2.630215483
1156,h264_lq,1000,0.950878378,4,0.744065642,26.13513609,11.87465644,2.057168869,21.19734375,2.895708954
1157,mpeg4_hq,1000,0.952271959,4,0.425466845,16.98737492,5.816930055,2.351425777,10.94080331,3.658999044
1158,mpeg4_lq,1000,0.952585034,4,0.411200816,16.85717895,5.457160989,2.164479893,10.11874753,3.684325272
1159,jpg2000enc,1000,0.942261905,4,1.239958517,43.34577005,11.7783284,7.244521789,14.57544101,2.521948719
1160,dhrystone,1000,0.944839527,4,1.655430128,35.59987191,20.74955035,0.038038167,26.86558001,0.00470378
1161,neon_add,1000,0.945701014,4,1.863002736,38.28904828,18.17854479,0.034900608,25.70311918,0.003417998
1162,neon_mul,1000,0.945920608,4,1.910919649,39.0616961,17.41520821,0.033920744,25.2616216,0.003288486
1163,cstm_bmp,1000,0.941587838,4,1.118146304,53.87255601,7.299601145,0.081961541,12.98722481,0.011577177
1164,cstm_int,1000,0.944991554,4,1.656020845,30.86508269,18.3805043,1.98474415,32.91454882,0.82224024
1165,cstm_fp,1000,0.94497449,4,1.739314973,30.00063884,19.46368664,1.08781804,33.87827468,0.944511532
1166,lat_ctx_0_18,1000,0.940385274,4,0.905436884,51.91552073,8.985676216,1.111954074,8.947208544,0.163820282
1167,lat_ctx_500_18,1000,0.941351351,4,1.027383351,51.48679694,9.239610498,2.529321407,7.86032909,4.182645055
1168,lat_fs,1000,0.941967905,4,1.172496777,44.81717083,9.25555309,1.945478019,21.56170309,0.757785544
1169,lat_pagefault,1000,0.94182363,4,1.106765123,41.42849668,8.698252086,2.546798268,24.19677535,0.101634919
1170,lat_mem_rd_1_8,1000,0.940371622,4,0.967542845,58.3377326,6.006293271,2.349686461,5.762123836,0.008550786
1171,lat_mem_rd_1_256,1000,0.940034014,4,0.895768435,59.71377302,4.794691614,2.741106305,4.434384502,0.007872784
1172,lat_mem_rd_200_8,1000,0.940293624,4,0.965979128,58.13530331,5.98778526,2.558695664,5.725859424,0.017537471
1173,lat_mem_rd_200_256,1000,0.940078125,4,0.897397236,59.89815811,4.646918641,2.840090095,4.489498053,0.01621126
1174,lat_mem_rd_p4,1000,0.940192953,4,0.922435436,58.56741196,7.097077423,0.068871147,6.439655662,0.007937401
1175,lat_ops,1000,0.941064189,4,1.063201223,46.92698966,13.81676314,0.129498367,16.64919143,0.016128003
1176,lat_proc_fork,1000,0.940633446,4,0.970449061,55.71181349,9.575068104,0.943306233,6.5368037,0.180438624
1177,bw_mem_rd,1000,0.941411565,4,1.10415366,47.87465554,4.928908722,3.996504694,7.543137514,12.61091011
1178,bw_mem_wr,1000,0.940413793,4,0.998145979,48.79040782,3.074060345,2.720205698,5.176041533,16.3928605
1179,bw_mem_cp_200m,1000,0.940972222,4,1.027869924,44.08056814,3.953064151,3.628872639,7.583751722,15.95965295
1180,bw_mem_cp_700m,1000,0.941114341,4,1.048684178,44.06741854,8.531222505,0.9415684,17.7670777,5.86389278
1181,bw_mem_cp_2000m,1000,0.940422297,4,0.944926581,58.1706698,9.806869163,0.260041755,3.397609966,0.059483708
1182,tlb,1000,0.94,4,0.897860872,59.68636057,6.949822866,0.130538433,4.367619491,0.042975591
1183,line,1000,0.940692568,4,0.985997338,53.19724623,7.955097139,1.445669773,6.294162667,5.410928943
1184,cache,1000,0.93997449,4,0.818259803,58.71226107,1.012022904,4.02657629,1.300277614,7.168246268
1185,par_mem,1000,0.941479592,4,1.085986238,52.51120433,3.050379263,5.856927825,3.275488212,10.44028306
1186,gcc,1000,0.943496622,4,1.303219405,37.24359175,11.68901446,3.308614272,26.42130907,2.372131935
1187,tar,1000,0.946643836,4,1.413104466,30.97942237,17.01394487,3.122748424,30.2025932,0.349898916
1188,mpeg4_lq_mp,1000,0.950050676,4,0.406368588,16.34621349,5.858315734,2.162438082,11.18362199,4.135941723
1189,par_mem_mp,1000,0.941362069,4,1.079896828,52.3876455,3.178055578,5.782732687,3.387912281,10.47926818
1190,mp_bus_spd,1000,0.94337585,4,1.457722129,40.12460366,13.5530771,7.688910294,16.86899655,2.880621467
1191,mp_bus_spd2,1000,0.943844178,4,1.581116151,36.50732819,14.37725997,6.413344844,22.75313987,2.838240335
1192,mp_dhry,1000,0.949258621,4,0.999106503,27.89325558,16.22262768,1.402886778,28.4749995,0.006017088
1193,mp_mflops,1000,0.950464527,4,0.52837923,33.09155102,11.6845064,0.680587616,0.904794217,1.711649062
1194,mp_lp_neon,1000,0.942636054,4,1.271881109,39.46102346,9.58625073,4.531343614,25.33650432,0.757463021
1195,mp_neon_mflops,1000,0.946010274,4,1.842057616,36.92272732,15.72969507,1.679024125,23.69193712,4.33751317
1196,mp_randmem,1000,0.944430272,4,1.586508218,37.60399769,14.43898701,5.105817907,25.12779841,0.013329362
1197,mp_whets,1000,0.942885274,4,1.355482945,40.36653283,15.33416937,0.052577135,25.30055705,0.004945686
1198,openmp_mem_spd,1000,0.943372483,4,1.447156933,37.279443,44.12949144,0.141249746,0.900748417,0.004253376
1199,openmp_mflops,1000,0.943673986,4,1.505605959,37.8303553,39.3325053,0.904884678,2.095211855,2.11165458
1200,idle,1200,1.003322148,1,0.305923128,0.870176351,0.198087435,0.067010335,0.566341574,0.010687838
1201,basicmath,1200,0.996543103,1,0.545102772,15.69854939,8.013260017,0.54034893,16.79000567,0.16249978
1202,bitcount,1200,0.990954392,1,0.681131716,21.24326174,15.79982976,0.072533281,18.48413353,0.013649628
1203,qsort,1200,0.997760417,1,0.507566667,14.82383971,7.119150411,0.368041955,12.6226167,0.346612955
1204,susan,1200,0.996428571,1,0.583923748,14.94752593,11.28339228,0.129144696,19.29053353,0.064706107
1205,jpeg_enc,1200,0.991587838,1,0.739628966,21.43868743,13.79530747,0.740384981,16.79783099,0.501491001
1206,jpeg_dec,1200,1.002536232,1,0.350539746,4.526487619,1.609546657,0.320575482,2.714654077,0.126678761
1207,typeset,1200,0.991545608,1,0.708350493,22.99757,9.064718702,1.860347945,15.62809637,0.539264767
1208,dijkstra,1200,0.98964527,1,0.668689858,27.25680947,10.51203166,0.880062711,8.191721347,0.031696578
1209,patricia,1200,0.993060345,1,0.623579655,20.53769541,8.218670175,1.575033371,15.627576,0.23759825
1210,ispell,1200,0.992321429,1,0.684799565,20.87250578,9.736466509,1.08080641,18.61215811,0.067089628
1211,stringsearch,1200,1.002832168,1,0.332909007,2.669528953,0.708665969,0.172603841,1.641202026,0.061048798
1212,adpcm_c,1200,0.998191489,1,0.477362043,13.71894405,6.13445529,0.844623384,11.04773691,0.341685568
1213,adpcm_d,1200,0.999630682,1,0.427817833,10.4977662,3.575731786,0.732663953,7.457789161,0.418009897
1214,fft,1200,0.993319257,1,0.618892223,19.94304299,8.734475185,0.231869364,17.66241324,0.087995093
1215,h264_hq,1200,0.998310345,1,0.462069524,10.6809308,5.094063149,0.845737402,9.516670953,0.80124712
1216,h264_lq,1200,0.999704861,1,0.449756882,9.553038831,4.481960147,0.784297101,8.111822784,0.816164824
1217,mpeg4_hq,1200,1.002316434,1,0.35756693,3.838150161,1.569067162,0.556399785,3.062196133,0.32102134
1218,mpeg4_lq,1200,1.002474662,1,0.351419716,3.567213853,1.455504522,0.521357712,2.810357271,0.295869944
1219,jpg2000enc,1200,0.989474138,1,0.704799007,24.58240651,9.428579334,3.488543865,14.46279704,1.231100922
1220,dhrystone,1200,0.989812925,1,0.787411973,23.561458,13.5784787,0.051275237,17.7360513,0.009915272
1221,neon_add,1200,0.990067114,1,0.870912148,24.80797909,11.06999027,0.043721349,16.16302178,0.005327115
1222,neon_mul,1200,0.99005137,1,0.875172425,24.90783198,11.03964809,0.043352348,16.11904493,0.005142669
1223,cstm_bmp,1200,0.988817568,1,0.632888736,29.17504484,5.420455799,0.072245419,9.732589187,0.012156365
1224,cstm_int,1200,0.990118243,1,0.816708,21.32321333,12.80680739,1.371594395,23.0395556,0.485267209
1225,cstm_fp,1200,0.990244932,1,0.843323101,20.93262922,13.70407092,0.722752095,23.9574848,0.55019019
1226,lat_ctx_0_18,1200,0.988917785,1,0.61134057,31.93051,5.69197478,0.812338081,6.875108305,0.079515546
1227,lat_ctx_500_18,1200,0.989297945,1,0.619103973,30.73341546,6.109824528,1.732519998,5.519122392,1.965544371
1228,lat_fs,1200,0.989670608,1,0.646779486,27.77010739,5.923503759,1.154418936,13.95271057,0.327991475
1229,lat_pagefault,1200,0.992694257,1,1.320116649,40.14501091,7.716383031,3.068248356,22.15287267,0.056555531
1230,lat_mem_rd_1_8,1200,0.988952703,1,0.593260473,33.16736063,4.216191724,0.899893355,5.060100291,0.017003267
1231,lat_mem_rd_1_256,1200,0.988875839,1,0.547807087,31.40266166,2.451969002,3.732197761,2.469412164,0.010776262
1232,lat_mem_rd_200_8,1200,0.988817568,1,0.54524352,31.71232022,3.302939727,1.423593361,3.330568957,0.014903511
1233,lat_mem_rd_200_256,1200,0.988800676,1,0.547494865,31.4801264,2.809150985,2.943599243,2.863155975,0.015172042
1234,lat_mem_rd_p4,1200,0.991979866,1,1.133271517,55.81067593,6.751674096,0.060016952,6.287882578,0.005550182
1235,lat_ops,1200,0.989070946,1,0.617235101,27.98724196,8.969936794,0.11314743,11.25490947,0.01825021
1236,lat_proc_fork,1200,0.988809122,1,0.573871351,31.43672913,5.579664344,0.48880586,4.590604825,0.131456302
1237,bw_mem_rd,1200,0.9896875,1,0.692386453,25.16437954,4.618380357,4.780039769,6.932215276,11.45680808
1238,bw_mem_wr,1200,0.989123264,1,0.638354222,26.54392236,2.722490258,2.521369387,4.450498901,14.3206457
1239,bw_mem_cp_200m,1200,0.989871575,1,0.693526123,25.18206946,3.074952247,4.201654554,5.672759936,14.86617212
1240,bw_mem_cp_700m,1200,0.989804422,1,0.702024449,25.97182028,3.997478831,3.398071942,7.460738057,12.50227296
1241,bw_mem_cp_2000m,1200,0.988775862,1,0.561219338,31.88811698,5.557557512,0.134355507,2.462308855,0.095250132
1242,tlb,1200,0.988835034,1,0.533835497,32.20747884,3.77935173,0.081853897,2.632390632,0.02576448
1243,line,1200,0.989289384,1,0.565020842,30.29121555,4.484204265,0.785504146,3.659941832,2.878750804
1244,cache,1200,0.988645105,1,0.524907951,32.80705697,0.773161799,2.444960009,1.039833635,3.407551002
1245,par_mem,1200,0.989331597,1,0.682167986,27.79676723,2.276427328,6.146125146,2.559527853,8.142158357
1246,gcc,1200,0.990194257,1,0.725320155,24.00494934,8.227469026,2.087870562,18.57078685,1.381437039
1247,tar,1200,0.993048986,1,0.723601149,19.59753648,10.77271069,2.014650698,19.27593739,0.238951219
1248,mpeg4_lq_mp,1200,1.002465986,1,0.363672837,4.507918704,1.582143153,0.567722928,3.136104942,0.941948641
1249,par_mem_mp,1200,0.989778912,1,0.68581798,27.90813054,2.037963765,6.579514189,2.330521388,7.842469592
1250,mp_bus_spd,1200,0.993707192,1,1.465516363,34.30898523,13.96922329,5.55250837,17.16316003,2.843103255
1251,mp_bus_spd2,1200,0.993724662,1,1.494085568,32.90122565,12.37755057,6.30443381,19.50606989,3.338698792
1252,mp_dhry,1200,1.00162415,1,0.629192599,21.06524666,6.47044467,1.549525907,11.52284427,0.006610654
1253,mp_mflops,1200,1.00238255,1,0.385935027,9.704059978,3.342161072,0.25190765,0.60071262,0.475559828
1254,mp_lp_neon,1200,0.991344178,1,1.006943699,33.44220012,7.513703923,3.669596678,20.2219407,0.519159605
1255,mp_neon_mflops,1200,0.993336149,1,1.361989,29.95720592,12.83308789,1.396231435,19.39957127,3.573563549
1256,mp_randmem,1200,0.992151361,1,1.151710054,29.58934136,11.1317034,5.187819875,19.56857325,0.628848057
1257,mp_whets,1200,0.994916107,1,1.288893315,35.0587553,13.75030962,0.043424671,22.41813567,0.004923382
1258,openmp_mem_spd,1200,0.996123311,1,1.921794804,40.37807551,21.25858517,4.003611296,6.343974198,5.475160287
1259,openmp_mflops,1200,0.999037162,1,2.406717466,33.62842818,16.77037425,1.450844037,25.22255681,3.685265668
1260,idle,1200,1.003961149,2,0.299734642,0.749025016,0.169854218,0.058107072,0.488602417,0.008710658
1261,basicmath,1200,0.997420213,2,0.795467816,22.33820878,11.3069915,0.832285127,23.53610768,0.151590011
1262,bitcount,1200,0.992086149,2,1.09032902,27.36105162,20.45438336,0.078200593,23.86059703,0.015006194
1263,qsort,1200,0.997690972,2,0.717158688,21.86894381,10.25014049,0.561641086,18.11524071,0.542426942
1264,susan,1200,0.99927226,2,0.666356089,16.54177872,12.49820797,0.14754687,21.32951958,0.061048156
1265,jpeg_enc,1200,0.99386745,2,1.126397664,27.47532688,17.4172363,0.963555,21.10602119,0.66826425
1266,jpeg_dec,1200,1.001608456,2,0.407592537,8.836229203,3.082030625,0.68358293,4.980182823,0.176497763
1267,typeset,1200,0.992979452,2,1.109972856,30.73368262,11.80985287,2.376803037,20.25576786,0.829493757
1268,dijkstra,1200,0.991579392,2,1.003721838,36.54031496,13.73376358,1.159430485,10.81480958,0.040831677
1269,patricia,1200,0.99327381,2,0.918411673,27.81300019,11.03234539,2.068199105,20.87909682,0.267133651
1270,ispell,1200,0.993125,2,1.080491885,28.76624988,12.30953405,1.638130498,23.97066986,0.178014687
1271,stringsearch,1200,1.00256993,2,0.349683685,5.009635677,1.322245065,0.353593106,2.974637689,0.082594529
1272,adpcm_c,1200,0.997760791,2,0.677683022,22.40527693,9.316406979,1.533924142,16.96300878,0.283502838
1273,adpcm_d,1200,0.999148936,2,0.565188482,20.01508495,5.579769319,1.703406662,12.12908259,0.33255605
1274,fft,1200,0.99308277,2,0.973704926,27.95330239,12.19745129,0.323083775,24.58811285,0.094374304
1275,h264_hq,1200,0.998818027,2,0.639560442,17.02759911,8.015522487,1.291969676,14.88523677,1.538501626
1276,h264_lq,1200,0.999670139,2,0.579580167,15.56778948,7.145150326,1.291417882,12.81079862,1.617961232
1277,mpeg4_hq,1200,1.002491554,2,0.40579777,7.182483146,2.726129157,0.999712034,5.198257065,1.370302194
1278,mpeg4_lq,1200,1.002474662,2,0.401668953,6.892649651,2.541831422,1.002014064,4.777567878,1.392912631
1279,jpg2000enc,1200,0.991471088,2,1.077442571,32.20066863,11.94894433,4.615249948,18.12069009,1.622796119
1280,dhrystone,1200,0.992483108,2,1.26575,30.03699921,17.44466632,0.039618284,22.65395459,0.006886895
1281,neon_add,1200,0.993154362,2,1.428336631,32.20448264,14.43449074,0.035205243,20.97586337,0.00397559
1282,neon_mul,1200,0.993361486,2,1.433191486,32.30008652,14.38012952,0.035351768,20.89554886,0.004151158
1283,cstm_bmp,1200,0.990971284,2,0.931907541,40.31990685,7.15916544,0.075951047,12.75038347,0.011636957
1284,cstm_int,1200,0.9925,2,1.299246676,26.61056664,15.87618262,1.671708391,28.45336653,0.643637517
1285,cstm_fp,1200,0.992939189,2,1.353870912,25.90681051,16.8289926,0.883090876,29.39971552,0.736970567
1286,lat_ctx_0_18,1200,0.990604027,2,0.905111973,43.53228982,7.682737479,1.083202491,8.775173719,0.114737207
1287,lat_ctx_500_18,1200,0.990748299,2,0.912154034,41.60665743,8.088281957,2.303913528,7.020023445,2.736921294
1288,lat_fs,1200,0.991055743,2,0.967845257,37.06056147,7.705081202,1.553373251,18.04579911,0.512778181
1289,lat_pagefault,1200,0.992576014,2,1.300922264,39.52713127,8.002253188,3.628157934,21.34035927,0.070842447
1290,lat_mem_rd_1_8,1200,0.990976027,2,0.966235438,45.65059766,6.318334942,1.856182562,9.472388655,0.011634543
1291,lat_mem_rd_1_256,1200,0.990025685,2,0.774836384,45.36726707,3.759412812,3.492188313,3.549260619,0.009525217
1292,lat_mem_rd_200_8,1200,0.990076531,2,0.793666551,45.09629506,4.704245651,1.839006411,4.558398173,0.017479886
1293,lat_mem_rd_200_256,1200,0.990043403,2,0.782177722,45.27706303,3.757380747,3.794677176,3.666462298,0.016054199
1294,lat_mem_rd_p4,1200,0.992265101,2,1.185138497,56.78941577,6.87105309,0.065705563,6.340471278,0.006013894
1295,lat_ops,1200,0.991061644,2,0.927313267,37.92908906,11.72074917,0.126982156,14.42082107,0.021723523
1296,lat_proc_fork,1200,0.990348639,2,0.844488932,43.82936619,7.631239432,0.741925857,5.810809988,0.1722806
1297,bw_mem_rd,1200,0.991216216,2,0.994834135,35.95331595,5.150612343,4.39229082,7.645923463,12.70050461
1298,bw_mem_wr,1200,0.990691489,2,0.921533227,37.92013976,2.982644178,2.623070573,4.816234212,15.80694977
1299,bw_mem_cp_200m,1200,0.991086207,2,1.007145869,36.00571899,3.516882026,3.898237475,6.583200683,16.15607949
1300,bw_mem_cp_700m,1200,0.991037415,2,1.028063476,36.91360917,7.937226884,0.733736119,15.74914577,5.792043092
1301,bw_mem_cp_2000m,1200,0.990282534,2,0.836847274,45.36242053,7.906144599,0.210989986,3.819737575,0.54719693
1302,tlb,1200,0.99010274,2,0.758595938,46.07286491,5.356751868,0.10002926,3.505691296,0.031270454
1303,line,1200,0.990323129,2,0.821450905,42.70218389,6.165376496,1.090846545,4.795047138,4.036860708
1304,cache,1200,0.989890203,2,0.725621547,45.5547824,0.843744566,4.052971808,1.130880571,4.381219217
1305,par_mem,1200,0.991395548,2,0.994566178,38.39453781,2.473985525,7.098961293,2.694060379,11.84754879
1306,gcc,1200,0.99247449,2,1.091628687,31.00594899,10.09295831,2.68574072,22.75964244,1.816585882
1307,tar,1200,0.995162671,2,1.095520226,25.14894485,13.82349763,2.561327702,24.57352378,0.282099811
1308,mpeg4_lq_mp,1200,1.002602041,2,0.415524483,7.912740644,2.669556643,0.974439334,5.17330416,1.737532439
1309,par_mem_mp,1200,0.991119792,2,0.981800632,38.49436721,2.475695561,6.961519995,2.695750976,11.73661325
1310,mp_bus_spd,1200,0.994878472,2,1.743563833,38.26245599,13.1678209,6.038466359,16.22543103,4.02720175
1311,mp_bus_spd2,1200,0.995867347,2,1.857739503,36.28601961,12.54988567,6.362018083,19.7731799,3.771225272
1312,mp_dhry,1200,1.001955782,2,0.815015306,22.17119242,10.24886096,1.719375318,18.13639382,0.005269036
1313,mp_mflops,1200,1.002458054,2,0.459982872,16.566566,5.764176383,0.359423858,0.622538733,0.8339068
1314,mp_lp_neon,1200,0.993902027,2,1.543895291,39.10710952,8.784207155,4.261672595,23.34875676,0.670543282
1315,mp_neon_mflops,1200,0.996952055,2,2.007610808,34.2596325,14.49406686,1.556030391,21.75458135,4.006605173
1316,mp_randmem,1200,0.995077055,2,1.727827993,35.07496175,12.66167818,6.176555096,22.06693079,0.205939536
1317,mp_whets,1200,0.99495777,2,1.718148345,37.38786998,14.64380644,0.04281416,26.68211547,0.004018814
1318,openmp_mem_spd,1200,0.996959459,2,2.062142831,38.61847168,31.73908723,2.532691355,4.581062581,2.051000159
1319,openmp_mflops,1200,0.998690878,2,2.33724927,34.6994194,23.13832796,1.368635599,18.12653761,3.578281377
1320,idle,1200,1.004079392,3,0.296083466,0.782269907,0.176388932,0.060652719,0.507681372,0.008322575
1321,basicmath,1200,0.998599291,3,1.095986482,26.04297835,13.06649767,0.942556165,27.12546315,0.136594806
1322,bitcount,1200,0.994814189,3,1.497686811,29.89895713,22.44280203,0.080343735,26.07000597,0.014488087
1323,qsort,1200,0.997542808,3,0.981843027,27.67931224,12.73725693,0.675446298,22.3920017,0.735010538
1324,susan,1200,1.001639493,3,0.647590319,16.33113567,12.33184024,0.148689964,21.03084882,0.064216028
1325,jpeg_enc,1200,0.996128472,3,1.384440132,29.59470629,18.69809607,1.054211852,22.53493654,0.830660316
1326,jpeg_dec,1200,1.002311151,3,0.439406871,11.35997748,3.95352512,0.889614142,6.259923163,0.204732406
1327,typeset,1200,0.995042517,3,1.44008685,35.09194066,12.55121991,2.546043424,21.50667427,1.02479945
1328,dijkstra,1200,0.993296233,3,1.325103336,41.91715354,15.2161367,1.252720301,11.83307928,0.041769283
1329,patricia,1200,0.995188356,3,1.206598651,31.68814443,12.37779508,2.361451787,23.47985838,0.28399881
1330,ispell,1200,0.994543919,3,1.458184149,33.04749651,13.25871561,1.828237698,26.04130528,0.432265555
1331,stringsearch,1200,1.003183453,3,0.364320324,5.537389469,1.444125565,0.392641806,3.189939409,0.086889716
1332,adpcm_c,1200,0.99673951,3,0.980252245,30.2766447,10.61145459,2.132183707,20.66635705,0.313439921
1333,adpcm_d,1200,0.997518116,3,0.758932159,27.25574593,7.253015511,2.22994826,16.11819149,0.325690801
1334,fft,1200,0.995316781,3,1.271391315,30.83720054,13.30988393,0.338567288,26.80352423,0.100186398
1335,h264_hq,1200,0.999101027,3,0.794485801,21.07022828,9.718211058,1.682931487,17.98708514,2.003158766
1336,h264_lq,1200,0.999940878,3,0.730244669,19.85311676,8.875646996,1.712779664,15.86417883,2.103266258
1337,mpeg4_hq,1200,1.002814626,3,0.454456694,10.42017225,3.673704194,1.300794796,6.9461963,2.1586307
1338,mpeg4_lq,1200,1.002609797,3,0.446908264,10.05758961,3.436018046,1.300285494,6.400574459,2.192836885
1339,jpg2000enc,1200,0.993614865,3,1.451186453,36.20365823,13.0237372,5.144945164,19.66311897,1.819258171
1340,dhrystone,1200,0.99494898,3,1.746491381,33.12268979,19.2433923,0.039384792,24.96924199,0.007820301
1341,neon_add,1200,0.996267007,3,1.99575166,35.79093174,16.05902016,0.032328026,23.30310755,0.003868181
1342,neon_mul,1200,0.996241554,3,1.99969325,35.88851402,15.99488775,0.031535027,23.20612358,0.003148815
1343,cstm_bmp,1200,0.992584459,3,1.227717297,47.88557083,7.212451633,0.076105396,12.84562274,0.011643535
1344,cstm_int,1200,0.995084459,3,1.753402527,29.05111111,17.13876924,1.849766862,30.67646173,0.743587019
1345,cstm_fp,1200,0.995858844,3,1.841881163,28.18555619,18.17604832,0.991678037,31.70288035,0.842818545
1346,lat_ctx_0_18,1200,0.991900338,3,1.127050784,49.56002269,8.489957389,1.127146199,8.690377189,0.132374637
1347,lat_ctx_500_18,1200,0.991986301,3,1.143076096,47.45602063,8.717659324,2.401397397,7.225925418,3.251316095
1348,lat_fs,1200,0.992736486,3,1.29445348,41.64618685,8.450623939,1.746907147,19.79466236,0.652561731
1349,lat_pagefault,1200,0.993001701,3,1.365065837,40.43393019,7.889541963,3.029890725,22.25355124,0.073408961
